Best Epoch: 32, Val MSE: 5.0734993943080504e+16, Val RMSE: 225244298.3586499

SCENARIO,y,y_pred,Difference,Deviation
7298,1457404015.75,1434949888.0,22454127.75,1.5406934183891898
7329,1987189254.84,1965143168.0,22046086.839999914,1.1094105297874597
7335,1858391621.88,1991273728.0,-132882106.11999989,-7.150382328218456
7337,2199883384.2,2249469696.0,-49586311.80000019,-2.254042744089934
7346,2245174214.05,2421632256.0,-176458041.9499998,-7.859436512576573
7350,1713546331.52,1873979136.0,-160432804.48000002,-9.362618420576245
7395,-133597799.7,589971968.0,-723569767.7,541.603057329394
7399,1117108772.04,1415433088.0,-298324315.96000004,-26.705037452639218
7406,880382316.42,1278391680.0,-398009363.58000004,-45.20869583097391
7435,1976328087.57,2020488064.0,-44159976.43000007,-2.2344456220473545
7439,2327688548.38,2260183808.0,67504740.38000011,2.9000761475147243
7441,2001659550.32,1915885056.0,85774494.31999993,4.285168989216343
7473,2049154132.03,1709890816.0,339263316.03,16.556261470380846
7505,1671516880.19,1741201024.0,-69684143.80999994,-4.168916547350632
7507,1551818679.39,1785923840.0,-234105160.6099999,-15.085857885279715
7567,-1378366628.28,-177020544.0,-1201346084.28,87.15722360306302
7583,1337820162.55,1345263360.0,-7443197.450000048,-0.5563675640687515
7601,1970738163.22,1959523328.0,11214835.220000029,0.5690677447315501
7602,1598083182.05,1878718208.0,-280635025.95000005,-17.56072706991417
7607,1482004266.29,1654180864.0,-172176597.71000004,-11.617820651827216
7631,2167322128.83,2106592896.0,60729232.82999992,2.8020399931404656
7639,1729609621.04,1830152192.0,-100542570.96000004,-5.813021027227209
7669,1870936205.18,1923788160.0,-52851954.81999993,-2.8248934770555216
7707,2240888163.06,2318464256.0,-77576092.94000006,-3.4618458082293397
7717,1915736518.47,1900491008.0,15245510.470000029,0.7958041371041896
7735,1991184999.19,1930288896.0,60896103.19000006,3.058284549892258
7749,1554100833.69,1471203584.0,82897249.69000006,5.334097240857394
7751,1574953456.14,1593567744.0,-18614287.859999895,-1.181894473606923
7752,2006361785.23,1942196480.0,64165305.23000002,3.198092472771276
7770,1529025622.84,1630189056.0,-101163433.16000009,-6.616202609613561
7791,1964810782.87,1849156608.0,115654174.86999989,5.88627545605505
7792,2011239979.85,1803982080.0,207257899.8499999,10.304981102526483
7797,2032727129.9,2029916160.0,2810969.9000000954,0.13828564880414523
7801,2102027524.63,2134371200.0,-32343675.369999886,-1.538689431561703
7822,1690973930.22,1712605568.0,-21631637.77999997,-1.2792413527738797
